Unnamed: 0,rank_date,title,rank,author,full_price,selling_price,category,publisher,available?
2,2021-10-05,Vbox งานเลี้ยงแห่งวสันตกาล เล่ม 3-4 (เล่มจบ),3.0,ไป๋ลู่เฉิงซวง,1145.0,916.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Pre-Order
3,2021-10-05,SHOE DOG ฟิล ไนต์,5.0,Phil Knight,395.0,355.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
4,2021-10-05,233 วัน เกิดใหม่เป็นแฮมสเตอร์ เล่ม 4 (จบ),6.0,Yi Shu,489.0,464.55,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,TAISEI BOOKS,Add to Cart
5,2021-10-05,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 5,7.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),375.0,337.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
6,2021-10-05,เปลี่ยนแค่ 1% ชีวิตดีขึ้น 100%,9.0,ทอม คอนเนลแลน,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
7,2021-10-05,ทำงานยังไงไม่ให้เหนื่อยคนเดียว,10.0,Kim Seong Ho (คิมซองโฮ),245.0,220.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
8,2021-10-05,เมื่อพรสวรรค์ไม่อาจค้ำจุนความฝันของคุณได้,11.0,เท่อลี่ตู๋สิงเตอเมา,185.0,166.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
9,2021-10-05,ฝึกสมองให้มองแต่ความสุข,13.0,เคนอิจิโร่ โมจิ,195.0,175.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
10,2021-10-05,แค่เปลี่ยนเรื่องนี้ความผิดพลาดก็ลดลงอย่างเหลือเชื่อ,14.0,มาซายุกิ นากาโอะ (Masayuki Nakao),225.0,202.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
11,2021-10-05,กฎ 3 ข้อของการผลิตโชคด้วยตัวคุณเอง,15.0,"Jonas Koffler,Neil Patel,Patrick Vlaskov",275.0,247.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
12,2021-10-05,เทคนิคทำสิ่งหนึ่งสิ่งใดให้ต่อเนื่อง,17.0,Tadaaki Kobayashi,225.0,202.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
13,2021-10-05,คิดแบบไหนไม่ให้กลายเป็นคนขี้แพ้,18.0,อุระ โทะคิ,215.0,108.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
14,2021-10-05,ปลิวลมลวง,19.0,ปิยะพร ศักดิ์เกษม,395.0,355.5,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
15,2021-10-05,เขียนอนาคตคุณเอง Own Your Future,21.0,"Paul B. Brown,Charles F. Kiefer,Leonardฯ",215.0,108.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
16,2021-10-05,WHITEBOARD ไอเดียธุรกิจติดลมบน,22.0,"Daren Martin, PhD",195.0,98.0,Books/บริหาร ธุรกิจ/การตลาด,Shortcut,Add to Cart
17,2021-10-05,ขายอะไรก็กำไร แค่ได้ใจลูกค้า,23.0,"Harley Manning,Kerry Bodine",245.0,123.0,Books/บริหาร ธุรกิจ/การตลาด,อมรินทร์ How to,Add to Cart
18,2021-10-05,บันทึกนึกขึ้นได้,25.0,ง่วง,195.0,175.5,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
19,2021-10-05,เวลาทำงานต้องใส่จิตวิญญาณลงไปด้วย,26.0,Nikkei Top Leader,185.0,93.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
20,2021-10-05,รวยได้ใน 100 วัน ด้วยพลังแห่งการจัดระเบียบ,27.0,Yoon Sun-hyun,245.0,123.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
21,2021-10-05,Samsung Man คนเก่งอยู่ที่ไหน ทำอะไรฯ,29.0,โชยองฮวัน,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
22,2021-10-05,คิดการใหญ่ ให้ใช้กึ๋น,30.0,เดวิท นิโคลสัน,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
23,2021-10-05,DEATH CLEANING สุดท้ายก็ต้องทิ้ง,31.0,มาร์การีตา แมกนัสสัน Margareta Magnusson,195.0,175.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
24,2021-10-05,เก่งได้กว่านี้ ,33.0,ไมเคิล เค ซิมป์สัน (Michael K. Simpson),225.0,202.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
25,2021-10-05,ถ้าเป็นคนที่เข้าใจโลกง่ายก็จะเจ็บยาก,34.0,#JIRADT,225.0,202.5,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
26,2021-10-05,"ไหนว่าเก่งไง ทำไมไม่มีความสุข? IF YOU'RE SO SMART, WHY AREN'T YOU HAPPY?",35.0,ราช รากูนาทาน,315.0,158.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
27,2021-10-05,ชาววังช่างเล่าเรื่อง (พญานาค) ,37.0,ดร.จินตนันท์ ชญาร์ ศุภมิตร (จินต์ชญา),165.0,148.5,Books/วรรณกรรม/เรื่องสั้น,แพรวสำนักพิมพ์,Add to Cart
28,2021-10-05,เขาเรียกผมว่าคนทรยศ,38.0,นิค บิลตัน,229.0,115.0,Books/บริหาร ธุรกิจ/การตลาดออนไลน์,Shortcut,Add to Cart
29,2021-10-05,ของขวัญจากบ๊อบ,39.0,เจมส์ โบเวน,235.0,118.0,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
30,2021-10-05,นางพิม,41.0,จันทร์ ศรีจรูญ แอนเดอร์สัน,305.0,153.0,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
31,2021-10-05,อัจฉริยะ 100 หน้าเหตุการณ์เขย่าโลก(ใหม่),42.0,ทสมล ชนาดิศัย,195.0,98.0,Books/หนังสือบทความ สารคดี/หนังสือสารคดี,อมรินทร์,Add to Cart
32,2021-10-05,สมมติฐานรัก S.E.R.F ,43.0,ลืออู่ (Shi Wu),315.0,283.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
33,2021-10-05,LOOK UP เงยหน้า สบตาดาว,45.0,ปะการัง,185.0,93.0,Books/วรรณกรรม/เรื่องสั้น,แพรวสำนักพิมพ์,Add to Cart
34,2021-10-05,ยิ่งล้มเร็วเท่าไหร่ ยิ่งใกล้ความสำเร็จ,46.0,เบิร์นฮาร์ด ชโรเดอร์,175.0,88.0,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,อมรินทร์ How to,Add to Cart
35,2021-10-05,ธี่หยด แว่วเสียงครวญคลั่ง,47.0,กฤตานนท์,295.0,148.0,Books/วรรณกรรม/เรื่องสั้น,แพรวสำนักพิมพ์,Add to Cart
36,2021-10-05,อัลลีเจนท์ แผนลับดับโลก + Box Set,49.0,เวอโรนิก้า รอธ,315.0,158.0,Books/นิยาย/นิยายแฟนตาซี,Spell,Add to Cart
37,2021-10-05,มาเฟียร้อยกล,50.0,Eigen,315.0,283.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
38,2021-10-05,ชะตารักพันภพ,51.0,จวินจื่ออี่เจ๋อ,325.0,228.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
39,2021-10-05,เกลียดวันศุกร์ รักวันจันทร์,53.0,Jon Acuff,275.0,138.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
40,2021-10-05,เทรนสมองให้ไกลอัลไซเมอร์,54.0,โทชิโนริ คาโตะ,225.0,113.0,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
41,2021-10-05,แค่ปรับปรุงบ้าน ชีวิตทุกด้านก็สำเร็จ,55.0,เคโซ ยะโน,175.0,88.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
42,2021-10-05,ลักษณะแบบนี้ เป็นคนนิสัยแบบ? ไหนนะ,57.0,โชโซ ชิบูยะ,175.0,88.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,STEPS,Add to Cart
43,2021-10-05,อัจฉริยะ 100 หน้า สงคราม (บาร์ใหม่),58.0,ทสมล ชนาดิศัย,175.0,88.0,Books/หนังสือบทความ สารคดี/หนังสือสารคดี,อมรินทร์,Add to Cart
44,2021-10-05,Easy Bakery by HAND MIXER,59.0,โอกิตะ ฮิซาโกะ,295.0,148.0,Books/งานอดิเรก งานฝีมือ/อาหาร,อมรินทร์ Cuisine,Add to Cart
45,2021-10-05,DARKER ดาร์กเกอร์,61.0,อี แอล เจมส์,425.0,298.0,Books/นิยาย/นิยายโรแมนติก,Rose,Add to Cart
46,2021-10-05,สายตาดีด้วยวิธีมหัศจรรย์,62.0,อุราภา วัฒนะโชติ,235.0,211.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
47,2021-10-05,Healthy steamed & baked cake เค้กปอนด์,63.0,อิไม โยโกะ,225.0,113.0,Books/งานอดิเรก งานฝีมือ/อาหาร,อมรินทร์ Cuisine,Add to Cart
48,2021-10-05,ไม่มีอะไรในเกาหลีเหนือ,65.0,กุลธิดา รุ่งเรืองเกียรติ,345.0,173.0,Books/หนังสือท่องเที่ยว/ประสบการณ์ท่องเที่ยว,อมรินทร์ท่องโลก,Add to Cart
49,2021-10-05,Drug Guru ฉลาดรู้เรื่องยา ,66.0,เภสัชหญิงดวงแก้ว อังกูรสิทธิ์,335.0,301.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
50,2021-10-05,เกมลวงโลก,67.0,โอะคะจิมะ ฟุตะริ,295.0,148.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
51,2021-10-05,โรคหายแน่แค่แก้ลมหายใจ,69.0,โมริตะ ไอโกะ,195.0,175.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
52,2021-10-05,เราจะไม่เป็นความดันโลหิตสูงในชาตินี้,70.0,สิรินาถ วงศ์ถมรมนตรี,295.0,265.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
53,2021-10-05,ALL ABOUT EUROPE เที่ยวยุโรปง่ายมาก,71.0,มิลานน้อย,299.0,150.0,Books/หนังสือท่องเที่ยว/คู่มือท่องเที่ยว ต่างประเทศ,อมรินทร์ท่องโลก,Add to Cart
54,2021-10-05,รวยแต่เด็ก,73.0,ฮันจินซู,235.0,118.0,Books/บริหาร ธุรกิจ/การเงิน การลงทุน,Springbooks,Add to Cart
55,2021-10-05,DINOSAUR WORLD พิภพไดโนเสาร์,74.0,แคลร์ แบมป์ตัน,495.0,248.0,Books/การ์ตูน/การ์ตูนความรู้ เสริมความรู้,อมรินทร์คอมมิกส์,Add to Cart
56,2021-10-05,Thailand Only เรื่องแบบนี้มีแต่ไทยๆ,75.0,"เวทิน ชาติกุล, ภาคิน ลิขิตธนกุล",325.0,163.0,Books/หนังสือบทความ สารคดี/หนังสือสารคดี,อมรินทร์,Add to Cart
57,2021-10-05,จุดหมายจะอยู่ใกล้ที่สุด เมื่อหยุดคิดถึงระยะทาง,77.0,ยุนมูนวอน,169.0,85.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Springbooks,Add to Cart
58,2021-10-05,บัว Waterlilies & Lotuses,78.0,"วีระประวัติ ตรีสุวรรณ, ภวพล ศุภนันทนานนท",675.0,607.5,Books/บ้านและสวน/บ้านและสวน,บ้านและสวน,Add to Cart
59,2021-10-05,เรียนรู้คุณเหมียว Study on Cats,79.0,คิมพยองมก,425.0,213.0,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
60,2021-10-05,แมวนักพยากรณ์แห่งร้านกาแฟจันทร์เต็มดวง,4.0,ไม โมจิทสึกิ,255.0,229.5,Books/วรรณกรรม/เรื่องสั้น,Piccolo,Add to Cart
61,2021-10-05,ATOMIC HABITS เพราะชีวิตดีได้กว่าที่เป็น,8.0,James Clear,285.0,270.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,ซีเอ็ดยูเคชั่น,Add to Cart
62,2021-10-05,เปลี่ยนเดี๋ยวก่อนเป็นตอนนี้,12.0,เจฟฟ์ เดวิดสัน (Jeff Davidson),215.0,193.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
63,2021-10-05,ความคิดเศรษฐี THE RICH'S MIND,16.0,ปาร์กจงกี,215.0,108.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
64,2021-10-05,ถ้าไม่มีทางก็ต้องสร้างมันขึ้นเอง,20.0,คิมซองจุน,235.0,118.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Springbooks,Add to Cart
65,2021-10-05,ถึงตาคุณรวยบ้างแล้ว,24.0,Jay Samit,325.0,163.0,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,อมรินทร์ How to,Add to Cart
66,2021-10-05,คิดแบบนี้ โชคดีตลอดกาล ,28.0,Mentalist Daigo,215.0,108.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
67,2021-10-05,300 Salads อร่อยฟิน กินไม่เบื่อ,32.0,กองบรรณาธิการสำนักพิมพ์ชูฟุโต๊ะเซกัสสึ,475.0,238.0,Books/งานอดิเรก งานฝีมือ/อาหาร,อมรินทร์ Cuisine,Add to Cart
68,2021-10-05,พูดไม่ได้ ไม่ใช่ว่าไม่รู้สึก Ghost Boy,36.0,Martin Pistorius,345.0,173.0,Books/หนังสือบทความ สารคดี/หนังสือสารคดี,อมรินทร์,Add to Cart
69,2021-10-05,คู่มือเลี้ยงนกเขาใหญ่,40.0,ณรงค์ศักดิ์ ค้านอธรรม,359.0,180.0,Books/งานอดิเรก งานฝีมือ/เกษตรกรรม สัตว์เลี้ยง,บ้านและสวน,Add to Cart
70,2021-10-05,พูดอังกฤษไฟแลบ,44.0,อธิพงษ์ อมรวงศ์ปิติ,225.0,202.5,Books/หนังสือเตรียมสอบ แนวข้อสอบ/เรียนรู้ภาษาต่างประเทศ,อมรินทร์,Add to Cart
71,2021-10-05,ขาย 100 คน ซื้อ 99 คน,48.0,อะกิระ คะกะตะ (Kagata Akira),195.0,175.5,Books/บริหาร ธุรกิจ/การตลาด,อมรินทร์ How to,Add to Cart
72,2021-10-05,งานเลี้ยงแห่งวสันตกาล เล่ม 1-2 (4 เล่มจบ),52.0,ไป๋ลู่เฉิงซวง,780.0,702.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
73,2021-10-05,สวย ลวง สังหาร RED SPARROW,56.0,เจสัน แมทธิวส์,450.0,315.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
74,2021-10-05,แด่งานของฉัน แด่วันพรุ่งนี้,60.0,คิมรันโด,195.0,98.0,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
75,2021-10-05,ฆ่าเย็บศพ (RAGDOLL),64.0,แดเนียล โคล (Daniel Cole),395.0,355.5,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
76,2021-10-05,ดูห้องก็รู้อนาคต! ,68.0,มิตซึฮิโระ มาสึดะ,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
77,2021-10-05,ไดเวอร์เจนท์ มายาเร้นโลก,72.0,เวอโรนิก้า รอธ,295.0,148.0,Books/นิยาย/นิยายแฟนตาซี,Spell,Add to Cart
78,2021-10-05,อย่าปล่อย DON'T LET GO,76.0,ฮาร์ลาน โคเบน(Harlan Coben),320.0,224.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
79,2021-10-05,ปริศนาฟาติมา THE THIRD SECRET,80.0,สตีฟ เบอร์รี,395.0,277.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
80,2021-10-05,แตกสลาย ,81.0,มินะโตะ คานะเอะ (Kanae Minato),365.0,328.5,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
81,2021-10-05,คืนหนึ่ง คิดถึงอีกครั้ง,82.0,เจน จิ,215.0,108.0,Books/วรรณกรรม/เรื่องสั้น,แพรวสำนักพิมพ์,Add to Cart
82,2021-10-05,เมื่อตับประท้วง ร่างกายก็พ่ายแพ้,83.0,รศ.นพ.ทวีศักดิ์ แทนวันดี,225.0,202.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
83,2021-10-05,ซ้อของเฮียสี่,85.0,นทกร,410.0,389.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Deep,Add to Cart
84,2021-10-05,ฝ่ากฎรักต่างโลก เล่ม 1,86.0,เจียวถังตงกวา,435.0,391.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
85,2021-10-05,ซูชงหยวน วงเวียนแห่งความฉลาดที่แสนงดงาม,87.0,อักษรในม่านหมอก,379.0,360.05,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
86,2021-10-05,หมอหญิงพลิกธรรมเนียม เล่ม 2,89.0,อวี่จิ่วฮวา,429.0,386.1,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
87,2021-10-05,หมอหญิงพลิกธรรมเนียม เล่ม 1,90.0,อวี่จิ่วฮวา,429.0,386.1,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
88,2021-10-05,กำราบรักแม่ทัพเผด็จการ เล่ม 2 (เล่มจบ),91.0,Yuexiajinhu,390.0,351.0,Books/นิยายแปล/นิยายจีนแปล,ห้องสมุดดอตคอม,Add to Cart
89,2021-10-05,ตั้งเป้าชัด วัดผลได้ด้วย OKRs,93.0,John Doerr (จอห์น ดัวร์),360.0,342.0,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,ซีเอ็ดยูเคชั่น,Add to Cart
90,2021-10-05,อ้อมกอดของท้องฟ้า,94.0,ดวินทร์,349.0,331.55,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Hermit Books เฮอร์มิ,Add to Cart
91,2021-10-05,วันนั้นฉันเจอเพนกวิน PENGUIN HIGHWAY,95.0,โมริมิ โทมิฮิโกะ,349.0,331.55,Books/นิยาย/นิยายโรแมนติก,Bibli (บิบลิ),Add to Cart
92,2021-10-05,ถ้าเป็นเธอจะต้องผ่านมันไปได้แน่นอน,97.0,คิมจีฮุน (Ji Hun Kim),395.0,355.5,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
93,2021-10-05,อวสานอัลไซเมอร์ THE END OF ALZHEIMER''S,98.0,นายแพทย์เดล อี. เบรเดเซน,325.0,292.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,อมรินทร์สุขภาพ,Add to Cart
94,2021-10-05,UNTAMED อย่ายอม,99.0,เกลนน็อน ดอยล์ (Glennon Doyle),345.0,310.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
95,2021-10-05,แต่ปางก่อน  (แก้วเก้า),84.0,แก้วเก้า,425.0,382.5,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
96,2021-10-05,หมอหญิงพลิกธรรมเนียม เล่ม 4 (เล่มจบ),88.0,อวี่จิ่วฮวา,429.0,386.1,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
97,2021-10-05,หมอหญิงพลิกธรรมเนียม เล่ม 3,92.0,อวี่จิ่วฮวา,429.0,386.1,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
98,2021-10-05,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 1 (พิมพ์ครั้ง 2),96.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),425.0,382.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
99,2021-10-05,TALKING TO STRANGERS ศิลปะแห่งการอ่านคน,100.0,มัลคอล์ม แกลดเวลล์,345.0,310.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
0,2021-10-06,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 6,1.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),365.0,328.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
1,2021-10-06,งานเลี้ยงแห่งวสันตกาล เล่ม 3-4 (SET 2เล่ม),2.0,ไป๋ลู่เฉิงซวง,790.0,711.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
2,2021-10-06,Vbox งานเลี้ยงแห่งวสันตกาล เล่ม 3-4 (เล่มจบ),3.0,ไป๋ลู่เฉิงซวง,1145.0,1030.5,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
3,2021-10-06,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 5,5.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),375.0,337.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
4,2021-10-06,SHOE DOG ฟิล ไนต์,6.0,Phil Knight,395.0,355.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
5,2021-10-06,233 วัน เกิดใหม่เป็นแฮมสเตอร์ เล่ม 4 (จบ),7.0,Yi Shu,489.0,464.55,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,TAISEI BOOKS,Add to Cart
6,2021-10-06,เปลี่ยนแค่ 1% ชีวิตดีขึ้น 100%,9.0,ทอม คอนเนลแลน,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
7,2021-10-06,ทำงานยังไงไม่ให้เหนื่อยคนเดียว,10.0,Kim Seong Ho (คิมซองโฮ),245.0,220.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
8,2021-10-06,เมื่อพรสวรรค์ไม่อาจค้ำจุนความฝันของคุณได้,11.0,เท่อลี่ตู๋สิงเตอเมา,185.0,166.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
9,2021-10-06,ฝึกสมองให้มองแต่ความสุข,13.0,เคนอิจิโร่ โมจิ,195.0,175.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
10,2021-10-06,แค่เปลี่ยนเรื่องนี้ความผิดพลาดก็ลดลงอย่างเหลือเชื่อ,14.0,มาซายุกิ นากาโอะ (Masayuki Nakao),225.0,202.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
11,2021-10-06,กฎ 3 ข้อของการผลิตโชคด้วยตัวคุณเอง,15.0,"Jonas Koffler,Neil Patel,Patrick Vlaskov",275.0,247.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
12,2021-10-06,เทคนิคทำสิ่งหนึ่งสิ่งใดให้ต่อเนื่อง,17.0,Tadaaki Kobayashi,225.0,202.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
13,2021-10-06,คิดแบบไหนไม่ให้กลายเป็นคนขี้แพ้,18.0,อุระ โทะคิ,215.0,108.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
14,2021-10-06,ปลิวลมลวง,19.0,ปิยะพร ศักดิ์เกษม,395.0,355.5,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
15,2021-10-06,เขียนอนาคตคุณเอง Own Your Future,21.0,"Paul B. Brown,Charles F. Kiefer,Leonardฯ",215.0,108.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Out of Stock
16,2021-10-06,WHITEBOARD ไอเดียธุรกิจติดลมบน,22.0,"Daren Martin, PhD",195.0,98.0,Books/บริหาร ธุรกิจ/การตลาด,Shortcut,Add to Cart
17,2021-10-06,ขายอะไรก็กำไร แค่ได้ใจลูกค้า,23.0,"Harley Manning,Kerry Bodine",245.0,123.0,Books/บริหาร ธุรกิจ/การตลาด,อมรินทร์ How to,Add to Cart
18,2021-10-06,บันทึกนึกขึ้นได้,25.0,ง่วง,195.0,175.5,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
19,2021-10-06,เวลาทำงานต้องใส่จิตวิญญาณลงไปด้วย,26.0,Nikkei Top Leader,185.0,93.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
20,2021-10-06,รวยได้ใน 100 วัน ด้วยพลังแห่งการจัดระเบียบ,27.0,Yoon Sun-hyun,245.0,123.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
21,2021-10-06,Samsung Man คนเก่งอยู่ที่ไหน ทำอะไรฯ,29.0,โชยองฮวัน,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
22,2021-10-06,คิดการใหญ่ ให้ใช้กึ๋น,30.0,เดวิท นิโคลสัน,195.0,98.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Out of Stock
23,2021-10-06,DEATH CLEANING สุดท้ายก็ต้องทิ้ง,31.0,มาร์การีตา แมกนัสสัน Margareta Magnusson,195.0,175.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
